category,task,model,fold,held_out_rule,n_train_rows,n_test_rows,n_train_rules,r2,mae,rmse,y_test_mean,y_test_std,y_test_min,y_test_max,y_train_mean,y_train_std,pred_mean,pred_std,mean_signed_error,duration_sec
soft,safety_endpoint,xgboost,4,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|PLANT_REVIEW,4443,357,10,0.9289415722475582,3.0918061291670598,4.431338450574142,27.285798319327732,16.623678237508052,3.15,60.0,32.09011253657439,16.229014158291267,26.845796585083008,15.121967315673828,-0.4400006162819741,0.6963558197021484
soft,safety_endpoint,random_forest,5,V7|S_AUREUS|S_AUREUS_REVIEW|PH_CHEESE|PLANT_REVIEW,4487,313,10,0.9260260609598625,2.6516252795613666,3.684116863143784,36.58115015974441,13.545468335024513,7.38,59.93,31.394584354802763,16.429603939995012,36.614305393033256,11.49288336441221,0.033155233288844774,5.020298004150391
soft,safety_endpoint,lightgbm,5,V7|S_AUREUS|S_AUREUS_REVIEW|PH_CHEESE|PLANT_REVIEW,4487,313,10,0.9603052697107243,1.8627237612979741,2.6987363149950983,36.58115015974441,13.545468335024513,7.38,59.93,31.394584354802763,16.429603939995012,36.58155683212736,12.206933022338498,0.0004066723829523858,3.359361410140991
soft,safety_endpoint,xgboost,5,V7|S_AUREUS|S_AUREUS_REVIEW|PH_CHEESE|PLANT_REVIEW,4487,313,10,0.7435153788067499,5.468030855526178,6.860009076921593,36.58115015974441,13.545468335024513,7.38,59.93,31.394584354802763,16.429603939995012,36.771934509277344,9.423822402954102,0.1907812219077407,0.722022294998169
soft,safety_endpoint,random_forest,6,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|RICOTTA_NISIN,4684,116,10,0.6066876153769087,1.8248216662169263,4.027960878244928,10.437068965517238,6.422682195270964,2.85,38.05,32.260183603757476,16.12418117822588,9.62999229738772,4.10276434775774,-0.8070766681295239,5.630649566650391
soft,safety_endpoint,lightgbm,6,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|RICOTTA_NISIN,4684,116,10,0.613015281175636,1.9503153478375457,3.995428295638611,10.437068965517238,6.422682195270964,2.85,38.05,32.260183603757476,16.12418117822588,9.844954156316716,3.8982404386574596,-0.5921148092005274,6.936036109924316
soft,safety_endpoint,xgboost,6,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|RICOTTA_NISIN,4684,116,10,0.5982117490438896,2.204239576027311,4.071130739539067,10.437068965517238,6.422682195270964,2.85,38.05,32.260183603757476,16.12418117822588,10.28580093383789,3.784578561782837,-0.1512667840924756,0.9998085498809814
soft,safety_endpoint,random_forest,7,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|FETA_OREGANO,4688,112,10,-0.16645305498376217,13.229710298416235,14.793776974264368,34.81071428571429,13.697630120512356,14.49,58.57,31.65925767918089,16.357669821573666,38.008134226633366,2.3347598340868623,3.1974199409190827,5.394436597824097
soft,safety_endpoint,lightgbm,7,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|FETA_OREGANO,4688,112,10,-0.2563760746212018,13.487085411900514,15.353424702682556,34.81071428571429,13.697630120512356,14.49,58.57,31.65925767918089,16.357669821573666,37.16531164008649,3.5252317241784965,2.354597354372209,3.111637592315674
soft,safety_endpoint,xgboost,7,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|FETA_OREGANO,4688,112,10,-0.1643170070216622,13.55087728840964,14.78022533704749,34.81071428571429,13.697630120512356,14.49,58.57,31.65925767918089,16.357669821573666,37.90200424194336,2.798069953918457,3.09129365171705,0.935309886932373
soft,safety_endpoint,random_forest,8,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|QF_MARKET,4704,96,10,0.5463746765641476,2.4126538845204277,3.2017791416914227,10.504375000000001,4.753819914136596,3.71,25.57,32.16602465986395,16.171447729073417,12.035087571614582,3.854525034486391,1.530712571614582,6.218173980712891
soft,safety_endpoint,lightgbm,8,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|QF_MARKET,4704,96,10,0.4625570931925096,2.7045848185589993,3.485049037211374,10.504375000000001,4.753819914136596,3.71,25.57,32.16602465986395,16.171447729073417,12.05480175196554,4.128282009085076,1.550426751965541,7.36188817024231
soft,safety_endpoint,xgboost,8,V7|FDA_LM|LM_CHALLENGE|MARKET_LM|QF_MARKET,4704,96,10,0.4589472948589849,2.7426344456275302,3.4967333206835107,10.504375000000001,4.753819914136596,3.71,25.57,32.16602465986395,16.171447729073417,12.283599853515625,3.638364553451538,1.7792243121067681,1.0000028610229492
soft,safety_endpoint,random_forest,9,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE,4742,58,10,0.42938037912136184,6.3696014249794795,8.390526655006326,41.10293103448275,11.107488466333265,21.23,59.65,31.618184310417544,16.327610238751586,39.16533294899425,6.858948935175264,-1.9375980854885138,4.142574310302734
soft,safety_endpoint,lightgbm,9,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE,4742,58,10,0.452828867587143,5.250200330205444,8.216322157764619,41.10293103448275,11.107488466333265,21.23,59.65,31.618184310417544,16.327610238751586,38.81653159703,8.661217126447035,-2.2863994374527565,2.6767079830169678
soft,safety_endpoint,xgboost,9,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE,4742,58,10,0.19921073844426085,7.450561384003738,9.939739241765048,41.10293103448275,11.107488466333265,21.23,59.65,31.618184310417544,16.327610238751586,37.68546676635742,6.293917179107666,-3.41746038765743,0.8571910858154297
soft,safety_endpoint,random_forest,10,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE|PLANT_REVIEW,4774,26,10,0.9430333680894054,2.362341485181484,2.94085088916724,39.77192307692307,12.321475941570402,21.23,59.65,31.68900921658986,16.315692932381417,40.13753488462927,9.736390380859397,0.3656118077061984,4.066416263580322
soft,safety_endpoint,lightgbm,10,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE|PLANT_REVIEW,4774,26,10,0.9815627434629551,1.1544336990008257,1.67305755973114,39.77192307692307,12.321475941570402,21.23,59.65,31.68900921658986,16.315692932381417,40.37962853861794,11.248417943269944,0.6077054616948653,2.51789927482605
soft,safety_endpoint,xgboost,10,V7|FETA_OREGANO|RISK_REVIEW|PH_CHEESE|PLANT_REVIEW,4774,26,10,0.776827051099847,5.189936224130485,5.820811151432103,39.77192307692307,12.321475941570402,21.23,59.65,31.68900921658986,16.315692932381417,40.1201171875,6.979757785797119,0.34819132291353666,0.6753051280975342
semi_hard,general_shelf_life,random_forest,0,V7|HARD_SEMI_REVIEW,4187,3013,11,0.8467117320543069,7.65431210731712,9.512696655069735,60.120056422170585,24.296806193440236,18.6,195.64,81.15254597563889,58.58209751361582,65.65781156068932,25.069754485211543,5.537755138518733,4.084003210067749
semi_hard,general_shelf_life,lightgbm,0,V7|HARD_SEMI_REVIEW,4187,3013,11,0.9041283885976387,5.708650470234849,7.52305441289464,60.120056422170585,24.296806193440236,18.6,195.64,81.15254597563889,58.58209751361582,64.08340626611043,25.782989994499324,3.963349843939839,2.255470037460327
semi_hard,general_shelf_life,xgboost,0,V7|HARD_SEMI_REVIEW,4187,3013,11,0.8965075658573779,6.088770713945421,7.816340863890835,60.120056422170585,24.296806193440236,18.6,195.64,81.15254597563889,58.58209751361582,63.772666931152344,24.958995819091797,3.652611397136457,1.075655460357666
semi_hard,general_shelf_life,random_forest,1,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,5162,2038,11,0.8931804668398382,6.5868212744012675,9.046309721110907,66.98877330716388,27.67872717528394,22.01,209.85,74.46809763657497,54.40656056693454,62.193356868582676,24.34224700127884,-4.795416438581213,5.580059289932251
semi_hard,general_shelf_life,lightgbm,1,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,5162,2038,11,0.9400485441315798,4.766028154328788,6.77713258273017,66.98877330716388,27.67872717528394,22.01,209.85,74.46809763657497,54.40656056693454,63.7380253335992,24.67228617119815,-3.2507479735646903,3.8329930305480957
semi_hard,general_shelf_life,xgboost,1,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,5162,2038,11,0.9136047756873283,5.875031201603134,8.135626142830674,66.98877330716388,27.67872717528394,22.01,209.85,74.46809763657497,54.40656056693454,63.670265197753906,24.197528839111328,-3.318511821159085,0.7860937118530273
semi_hard,general_shelf_life,random_forest,2,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,6580,620,11,0.6118396085152905,26.885025329242875,33.814939211069515,185.6031129032258,54.27539620354484,64.65,260.0,61.67986474164134,31.17539178543914,181.65554471091096,41.25091305971529,-3.9475681923148547,9.020505428314209
semi_hard,general_shelf_life,lightgbm,2,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,6580,620,11,0.6721996456053019,24.57098789306482,31.07475489681093,185.6031129032258,54.27539620354484,64.65,260.0,61.67986474164134,31.17539178543914,184.21902278657257,45.42887490866522,-1.3840901166532333,2.687685251235962
semi_hard,general_shelf_life,xgboost,2,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,6580,620,11,0.5191070503297146,30.384303872877553,37.63805802166144,185.6031129032258,54.27539620354484,64.65,260.0,61.67986474164134,31.17539178543914,175.28121948242188,40.7811164855957,-10.3218915626772,0.8324811458587646
semi_hard,general_shelf_life,random_forest,3,V7|HARD_SEMI_REVIEW|SALOIO_COATING,6854,346,11,0.37393821564924135,4.1262411395071705,4.945245503158456,29.83089595375723,6.249989091841195,16.8,49.86,74.49751240151735,48.69514760322791,33.730368304866296,6.770432459056267,3.8994723511090728,8.368396759033203
semi_hard,general_shelf_life,lightgbm,3,V7|HARD_SEMI_REVIEW|SALOIO_COATING,6854,346,11,0.5615963525908794,3.520369991021506,4.13824633145048,29.83089595375723,6.249989091841195,16.8,49.86,74.49751240151735,48.69514760322791,33.04220750244015,6.503107128780305,3.2113115486829247,6.660099983215332
semi_hard,general_shelf_life,xgboost,3,V7|HARD_SEMI_REVIEW|SALOIO_COATING,6854,346,11,0.26996053197380354,4.621292924605353,5.340137374406161,29.83089595375723,6.249989091841195,16.8,49.86,74.49751240151735,48.69514760322791,34.24314880371094,6.5214948654174805,4.41225285546628,1.1121971607208252
semi_hard,general_shelf_life,random_forest,4,V7|HARD_SEMI_REVIEW|LMM_MAP,6867,333,11,0.8047827379146716,5.697363607414228,7.244520984352721,55.1651951951952,16.396477823665634,21.23,93.55,73.18442260084461,49.359264738460425,56.22895655846594,13.73817649133015,1.0637613632707428,7.372199773788452
semi_hard,general_shelf_life,lightgbm,4,V7|HARD_SEMI_REVIEW|LMM_MAP,6867,333,11,0.8727137430762013,4.763374731643733,5.849804115784681,55.1651951951952,16.396477823665634,21.23,93.55,73.18442260084461,49.359264738460425,55.363876267686365,14.160304207282431,0.1986810724911664,7.443620920181274
semi_hard,general_shelf_life,xgboost,4,V7|HARD_SEMI_REVIEW|LMM_MAP,6867,333,11,0.8456418077455139,5.223566608371677,6.441921196784221,55.1651951951952,16.396477823665634,21.23,93.55,73.18442260084461,49.359264738460425,55.49972915649414,12.655754089355469,0.334531630095061,1.1098852157592773
semi_hard,general_shelf_life,random_forest,5,V7|HARD_SEMI_REVIEW|SALOIO_COATING|PLANT_REVIEW,6908,292,11,0.5951889290065355,3.709908211410213,4.776840302583875,34.00804794520548,7.5078317527657905,18.65,52.15,73.97178488708744,48.81199243926242,31.42121297549554,5.540410700655971,-2.586834969709944,7.553403377532959
semi_hard,general_shelf_life,lightgbm,5,V7|HARD_SEMI_REVIEW|SALOIO_COATING|PLANT_REVIEW,6908,292,11,0.8607465157775434,2.2124438242204367,2.8016737875271813,34.00804794520548,7.5078317527657905,18.65,52.15,73.97178488708744,48.81199243926242,34.461426916350135,6.636651183405167,0.45337897114464987,7.687320232391357
semi_hard,general_shelf_life,xgboost,5,V7|HARD_SEMI_REVIEW|SALOIO_COATING|PLANT_REVIEW,6908,292,11,0.7108248960406987,3.130039944322142,4.037336814468166,34.00804794520548,7.5078317527657905,18.65,52.15,73.97178488708744,48.81199243926242,35.96689224243164,7.187294006347656,1.9588466291558255,1.035919427871704
semi_hard,general_shelf_life,random_forest,6,V7|HARD_SEMI_REVIEW|LMM_MAP|PLANT_REVIEW,6973,227,11,0.7935061519593808,6.490592666650838,8.46913680774348,60.91704845814978,18.637411303584344,24.79,113.33,72.72325684784168,49.10423929924152,57.390656415439366,14.351198524429794,-3.526392042710415,8.13620138168335
semi_hard,general_shelf_life,lightgbm,6,V7|HARD_SEMI_REVIEW|LMM_MAP|PLANT_REVIEW,6973,227,11,0.9375407266704672,3.320652910602312,4.657834499093151,60.91704845814978,18.637411303584344,24.79,113.33,72.72325684784168,49.10423929924152,60.53725803964158,16.104032905002374,-0.3797904185081997,5.9575090408325195
semi_hard,general_shelf_life,xgboost,6,V7|HARD_SEMI_REVIEW|LMM_MAP|PLANT_REVIEW,6973,227,11,0.834930798459149,5.72032963219193,7.57213965046055,60.91704845814978,18.637411303584344,24.79,113.33,72.72325684784168,49.10423929924152,59.99290084838867,13.297969818115234,-0.9241463325937413,1.1546227931976318
semi_hard,general_shelf_life,random_forest,7,V7|HARD_SEMI_REVIEW|NATAMYCIN_REVIEW,7043,157,11,0.9429556338999511,5.284282227195575,6.948633935612092,66.85885350318472,29.093304589440383,26.3,166.25,72.47346301292063,48.81856246939747,61.98855570993275,26.092534381652275,-4.8702977932519556,8.213006734848022
