experiment_id,phase,dataset_version,cheese_category,prediction_task,model_family,model_config_id,n_train,n_val,n_test,split_strategy,grouping_variable,n_folds,train_r2,val_r2,test_r2,train_rmse,val_rmse,test_rmse,test_mae,result_file_path,evidence_status,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,test_accuracy,test_macro_f1,notes,loro_mean_r2,loro_median_r2,loro_std_r2,loro_min_r2,loro_max_r2
EXP-0192,overfitting_diagnosis_model_zoo,v7,ALL,general_shelf_life,extra_trees,extra_trees_aggregated_all_categories,15400.0,3300.0,3300.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.9486098268999736,0.9349656187107992,0.934763527824266,10.909120443088046,,12.485067567071832,8.26419747608391,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0193,overfitting_diagnosis_model_zoo,v7,ALL,general_shelf_life,pls_regression,pls_regression_aggregated_all_categories,15400.0,3300.0,3300.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.9274571275640612,0.9212324210260064,0.9091493415071354,12.961255459386964,,14.733628087964128,9.079748135729004,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0194,overfitting_diagnosis_model_zoo,v7,ALL,general_shelf_life,dummy_mean_baseline,dummy_mean_baseline_aggregated_all_categories,15400.0,3300.0,3300.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.0,-6.591106918540923e-05,-2.6601389933711417e-05,48.12266789335308,,48.88227834291994,35.35189045651318,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0195,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,lasso,lasso_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.6790797001188958,0.6354899100717155,0.6358921546869162,16.029905317538294,,16.21153246901819,13.16324762816936,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0196,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,elastic_net,elastic_net_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.6784316029488382,0.6351177065059596,0.6369570470083081,16.046083316348156,,16.187808484956474,13.161136559947874,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0197,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,bayesian_ridge,bayesian_ridge_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.6795244271396856,0.6328635909460885,0.6338673256373868,16.01879445364889,,16.256546703702753,13.208952039590748,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0198,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,knn_regressor_k5,knn_regressor_k5_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.7694834480467025,0.5714090617930322,0.509585715610008,13.585743783711903,,18.8144101741192,14.956233333333332,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0199,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,svr_rbf,svr_rbf_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.7057290240174349,0.6070338509705764,0.5948229975349977,15.349918618492742,,17.101391357057825,13.578339834462929,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0200,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,gradient_boosting,gradient_boosting_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.7423475497236043,0.6257128014812683,0.6351172762066404,14.36314354920237,,16.2287736400725,12.822014236706991,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0201,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,adaboost,adaboost_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.6877739193119969,0.6352512696085335,0.6545205860802097,15.81127714599858,,15.791381992707883,12.70246410400464,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0202,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,extra_trees,extra_trees_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.7637594668506855,0.6397653888397139,0.626473046812945,13.753384021463091,,16.419881737048428,12.902289447980568,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0203,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,pls_regression,pls_regression_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.6785477384146721,0.6322599365470003,0.6294048412354709,16.043185507262685,,16.35531537659571,13.291041573322566,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0204,overfitting_diagnosis_model_zoo,v7,ALL,safety_endpoint,dummy_mean_baseline,dummy_mean_baseline_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,0.0,-0.0001798730776525,-0.0002195355093428,28.29647664870309,,26.869322650830632,21.650335746031747,scripts\experiments\overfitting_diagnosis\experiment_3_extra_regressors.csv,verified_from_result_file,,,,,,,,,,,,
EXP-0205,overfitting_diagnosis_logistic_reformulation,v7,soft,general_shelf_life,logistic_regression_tertile_classes,logreg_per_category_specialist,6160.0,1320.0,1320.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.9522727272727272,0.9515120961219606,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0206,overfitting_diagnosis_logistic_reformulation,v7,soft,safety_endpoint,logistic_regression_tertile_classes,logreg_per_category_specialist,3360.0,720.0,720.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.6638888888888889,0.6586814471869618,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0207,overfitting_diagnosis_logistic_reformulation,v7,semi_hard,general_shelf_life,logistic_regression_tertile_classes,logreg_per_category_specialist,5040.0,1080.0,1080.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.8703703703703703,0.8704721998489239,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0208,overfitting_diagnosis_logistic_reformulation,v7,semi_hard,safety_endpoint,logistic_regression_tertile_classes,logreg_per_category_specialist,2800.0,600.0,600.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.375,0.3685072557304403,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0209,overfitting_diagnosis_logistic_reformulation,v7,hard,general_shelf_life,logistic_regression_tertile_classes,logreg_per_category_specialist,4200.0,900.0,900.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.8588888888888889,0.8607069207274679,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0210,overfitting_diagnosis_logistic_reformulation,v7,hard,safety_endpoint,logistic_regression_tertile_classes,logreg_per_category_specialist,2240.0,480.0,480.0,"context_id-grouped, granularity=per_category_specialist",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.31875,0.3137964081038085,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0211,overfitting_diagnosis_logistic_reformulation,v7,ALL,general_shelf_life,logistic_regression_tertile_classes,logreg_aggregated_all_categories,15400.0,3300.0,3300.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.9315151515151516,0.9320767684821036,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0212,overfitting_diagnosis_logistic_reformulation,v7,ALL,safety_endpoint,logistic_regression_tertile_classes,logreg_aggregated_all_categories,8400.0,1800.0,1800.0,"context_id-grouped, granularity=aggregated_all_categories",context_id,1,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_3_logistic_regression.csv,verified_from_result_file,,,,,0.5955555555555555,0.5945290497681196,classification reformulation (Low/Med/High tertiles) -- not R2-comparable to regression rows,,,,,
EXP-0213,leave_rule_out_cv,v7,soft,general_shelf_life,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-5.752039861272938,-5.736023441465923,7.807961588316495,-22.739345628934743,0.9024479481491786
EXP-0214,leave_rule_out_cv,v7,soft,general_shelf_life,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.97541594045959,-0.00596452299,3.155969884458919,-8.559507320961266,0.9066543734324672
EXP-0215,leave_rule_out_cv,v7,soft,general_shelf_life,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-2.013269680869116,-0.1135190515354773,5.070103450318789,-14.201218497844192,0.9401068171509968
EXP-0216,leave_rule_out_cv,v7,soft,general_shelf_life,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1784859223542432,0.5548185117387059,0.91756224064407,-1.8767862660045636,0.960545810571142
EXP-0217,leave_rule_out_cv,v7,soft,general_shelf_life,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-4.660510956207816,-5.374710821432559,6.0083838519794925,-17.00993676144598,0.9131662202562972
EXP-0218,leave_rule_out_cv,v7,soft,general_shelf_life,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-4.727164827396207,-5.082989525006905,5.925054062102249,-16.535347643044314,0.9073032801260712
EXP-0219,leave_rule_out_cv,v7,soft,general_shelf_life,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-5.75834133273086,-5.74135523094034,7.815420348475928,-22.762677149386278,0.9021917547430912
EXP-0220,leave_rule_out_cv,v7,soft,general_shelf_life,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1250034425933174,-0.0350690619747984,0.6133309131405251,-0.7741380659216324,0.9399655697118432
EXP-0221,leave_rule_out_cv,v7,soft,general_shelf_life,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.7507010556915302,0.7123367090682051,0.1475644571537494,0.4993402128311577,0.9420204486538812
EXP-0222,leave_rule_out_cv,v7,soft,general_shelf_life,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.3699903546299941,0.5726712751408876,0.8215906311346215,-1.538032439230737,0.9672238653868136
EXP-0223,leave_rule_out_cv,v7,soft,general_shelf_life,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-4.655576751710522,-2.389793715701506,6.545500920155225,-17.295377511117014,0.950580167688139
EXP-0224,leave_rule_out_cv,v7,soft,general_shelf_life,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0159296892037955,0.6055185822570303,1.2417358248235353,-2.4346461901691527,0.9737026605064488
EXP-0225,leave_rule_out_cv,v7,soft,general_shelf_life,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-6.81464495939151,-6.390010397206269,9.662543570289053,-28.545385113025823,0.8925351855375407
EXP-0226,leave_rule_out_cv,v7,soft,general_shelf_life,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-66.00908465026426,-65.8467365967017,73.30345864224485,-219.4584128020882,-0.0001827532644671
EXP-0227,leave_rule_out_cv,v7,soft,general_shelf_life,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.7517025574060084,0.8308581121204253,0.2561675321139362,0.2544288198230479,0.9843100662852812
EXP-0228,leave_rule_out_cv,v7,soft,safety_endpoint,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2545934017760966,0.2760212559399778,0.2830336186859664,-0.3036442379000637,0.707981872633015
EXP-0229,leave_rule_out_cv,v7,soft,safety_endpoint,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2527324813869697,0.2770186498858356,0.2801831142444561,-0.1586864282541362,0.7223149320678205
EXP-0230,leave_rule_out_cv,v7,soft,safety_endpoint,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.3182769825208325,0.3264538599300152,0.2701387863961913,-0.1344104978302149,0.7551534895997667
EXP-0231,leave_rule_out_cv,v7,soft,safety_endpoint,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1502744983499166,0.3042570554469046,0.6278803795587352,-1.6875832721622857,0.7507769331709232
EXP-0232,leave_rule_out_cv,v7,soft,safety_endpoint,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2470294466628632,0.2776896762239381,0.2798750015302853,-0.2718718882205038,0.7106175580278845
EXP-0233,leave_rule_out_cv,v7,soft,safety_endpoint,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2408880219638164,0.2787207161153068,0.2788694106778295,-0.2563959328964729,0.7104638007687041
EXP-0234,leave_rule_out_cv,v7,soft,safety_endpoint,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2511324873861141,0.2773502907140172,0.2794110719448248,-0.2871855140897767,0.7091299828023993
EXP-0235,leave_rule_out_cv,v7,soft,safety_endpoint,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.8190406653644139,-0.118175503497274,2.1466124743155035,-7.351627405979087,0.5100388094076381
EXP-0236,leave_rule_out_cv,v7,soft,safety_endpoint,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1237835590223472,0.2120330251717388,0.4286110622756078,-0.7123103131119559,0.7429871507592123
EXP-0237,leave_rule_out_cv,v7,soft,safety_endpoint,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.373425637992147,0.3686178350086503,0.2702593671675061,-0.1701565127639244,0.8010751243927635
EXP-0238,leave_rule_out_cv,v7,soft,safety_endpoint,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2970850725933198,0.3000999036616593,0.2568066748068978,-0.0639461333611157,0.7304976231075408
EXP-0239,leave_rule_out_cv,v7,soft,safety_endpoint,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.3937770902317417,0.4815107841963929,0.2859406054440921,-0.1614993628150502,0.7709476486205566
EXP-0240,leave_rule_out_cv,v7,soft,safety_endpoint,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2566766327016438,0.3077474943219976,0.2935020700067707,-0.3503055749257511,0.7089016924483708
EXP-0241,leave_rule_out_cv,v7,soft,safety_endpoint,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-3.1317155068646767,-0.1895066444018327,6.448370305854209,-20.763358566975985,-0.0529336441779901
EXP-0242,leave_rule_out_cv,v7,soft,safety_endpoint,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.5995211105075279,0.7054563145477055,0.3268701449950358,-0.1872050672124672,0.9510255009190032
EXP-0243,leave_rule_out_cv,v7,semi_hard,general_shelf_life,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0550349930900182,0.4174835331775645,0.9420265812679084,-2.196646236442843,0.892061164634086
EXP-0244,leave_rule_out_cv,v7,semi_hard,general_shelf_life,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0198705191836621,0.3637108365559632,1.0481581216348943,-3.256199255637319,0.7827740771798811
EXP-0245,leave_rule_out_cv,v7,semi_hard,general_shelf_life,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.39219188150323,0.591565898119861,0.5058412129178583,-1.1152127442346558,0.8404615642998592
EXP-0246,leave_rule_out_cv,v7,semi_hard,general_shelf_life,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.6423128818593987,0.7758977840137191,0.3298545595349184,-0.2991030028615502,0.906762292568342
EXP-0247,leave_rule_out_cv,v7,semi_hard,general_shelf_life,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0643333527404583,0.4345825669038402,0.9441969715786342,-2.209545774843441,0.8914982037135021
EXP-0248,leave_rule_out_cv,v7,semi_hard,general_shelf_life,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0151784391734712,0.4105689919929954,0.9588608635213792,-2.1364234014270376,0.8943447206208901
EXP-0249,leave_rule_out_cv,v7,semi_hard,general_shelf_life,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0547031803327442,0.4160797169642687,0.9418986802516514,-2.196609055636955,0.8920622009268776
EXP-0250,leave_rule_out_cv,v7,semi_hard,general_shelf_life,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-3.374488294835182,-0.5989311951819961,7.61446969188543,-27.969156966956348,0.8316453534221318
EXP-0251,leave_rule_out_cv,v7,semi_hard,general_shelf_life,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.1108372190774708,0.3109474100489129,1.0609734571691924,-2.485307941067824,0.8029472398961787
EXP-0252,leave_rule_out_cv,v7,semi_hard,general_shelf_life,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.6210367987416625,0.7060673495137826,0.2806284507373072,-0.092640875606988,0.9184471873781884
EXP-0253,leave_rule_out_cv,v7,semi_hard,general_shelf_life,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-1.6252657476404166,0.4066149636158859,3.973346321406563,-12.294439017127768,0.8328366179028786
EXP-0254,leave_rule_out_cv,v7,semi_hard,general_shelf_life,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.5528704199742008,0.6260593695005914,0.3388737682077037,-0.4530799476438638,0.8711128067984202
EXP-0255,leave_rule_out_cv,v7,semi_hard,general_shelf_life,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0318082226118062,0.4587314087671249,1.0444718053448974,-2.338077213621689,0.8756746490473793
